state,StateAbbreviation,StateFIPS,election,year,wave,OVERALLINTEGRITY,PEIIndexp,PEIIndexi,ratingstate,ratingcountry,LAWS,lawsunfair,lawsunfair2,favoredincumbent,favoredincumbent2,citizens,citizens2,laws,lawsi,PROCEDURES,managed,votinginfo,fairofficials,legalelections,procedures,proceduresi,BOUNDARIES,bdiscrim,bdiscrim2,bfavored,bfavored2,bimpartial,boundaries,boundariesi,VOTERREGISTRATION,reglisted,reglisted2,reginaccurate,reginaccurate2,ineligible,ineligible2,votereg,voteregi,PARTYREGISTRATION,oppprevent,oppprevent2,womenopp,minorityopp,leaderselect,leaderselect2,rallies,rallies2,partyreg,partyregi,MEDIACOVERAGE,newspapers,tv,tv2,fairaccess,faircoverage,socialmedia,media,mediai,CAMPAIGNFINANCE,subsidies,donations,accounts,rich,rich2,resources,resources2,finance,financei,VOTINGPROCESS,violence,violence2,fraudulent,fraudulent2,easy,choice,postal,disabled,expats,internet,voting,votingi,VOTECOUNT,secure,delay,faircount,intlmonitors,intlmonitors2,domesticmonitors,domesticmonitors2,count,counti,VOTINGRESULTS,challenged,challenged2,protestspeace,protestspeace2,protestsviolent,protestsviolent2,disputes,results,resultsi,ELECTIONAUTHORITIES,impartial,info,scrutiny,performance,EMBs,EMBsi,GENERALQUESTIONS,familiarity,important,ORGCONFIDENCE,courts,government,parliament,police,electoralauth,BACKGROUND,employment,public,university,nonprofit,agency,private,occupation,agegroup,sex,education,born,lived,rep,candidate,activist,official,monitor,monitorint,ngo,voted,norole,citizen,supported,leftrightscale,partyid,difficulty,VIGNETTES,vignetteA,vignetteB,vignetteC,EXTRA,rigged,rigged2,machinesaccurate,recordssecure,waited,waited2,multiple,multiple2,regrestrictive,regrestrictive2,obsintimidate,obsintimidate2,popularwill,timely,disinformation,disinformation2,hack,hack2,meddle,meddle2,countdispute,countdispute2,illegalvote,illegalvote2,legalcount,votersuppress,votersuppress2,design,candidatethreat,candidatethreat2,sufficient,audit,SUBFIELD,elections,ampol,statepol,comparative,inter,polcomm,theory,publicadmin,publicpol,methods,socio
Tennessee,TN,119,USA_06112018_L1,2018,2018,,,66.0459136962891,8,6,,1,5,2,4,4,2,66.6666641235352,66.6666641235352,,2,4,5,4,68.75,68.75,,2,4,2,4,1,50,50,,5,1,5,1,2,4,25,25,,,,2,2,,,,,,54.25,,,,,4,4,,,68.25,,5,5,,5,1,2,4,,67,,2,4,2,4,2,4,,5,5,1,,65.625,,5,5,4,2,4,2,4,85,85,,1,5,,,2,4,4,,85.3125,,5,5,,2,,74.375,,6,3,,7,6,6,5,7,,1,0,1,0,0,0,6,2,2,5,0,1,0,0,0,0,0,0,0,1,0,1,1,8,7,10,,7,8,9,,1,5,5,5,5,1,2,4,5,1,2,4,5,5,,,2,4,2,4,1,5,1,5,4,2,4,4,,,,2,,0,0,0,1,1,0,0,0,0,1,0
Tennessee,TN,119,USA_06112018_L1,2018,2018,,,69.5153045654297,9,6,,2,4,2,4,1,5,83.3333358764648,83.3333358764648,,5,5,5,5,100,100,,4,2,4,2,2,25,25,,2,4,2,4,2,4,75,75,,1,5,5,5,1,5,1,5,100,100,,2,2,4,4,2,1,40,40,,,5,4,4,2,2,4,,66.5,,5,1,,,5,3,,4,4,1,,52.34375,,4,4,4,,,1,5,,76,,2,4,2,4,1,5,4,81.25,81.25,,4,4,4,4,75,75,,10,1,,6,6,2,5,8,,1,0,1,0,0,0,6,6,1,5,0,4,0,0,0,0,0,0,0,1,0,1,2,6,3,10,,1,1,1,,1,5,5,5,2,4,2,4,1,5,1,5,4,4,3,3,1,5,1,5,2,4,2,4,4,1,5,,1,5,,2,,1,1,1,0,0,1,1,1,1,0,0
Tennessee,TN,119,USA_06112018_L1,2018,2018,,,43.8775520324707,4,5,,5,1,5,1,5,1,0,0,,3,3,4,4,62.5,62.5,,5,1,5,1,1,0,0,,5,1,5,1,,,,25.4166679382324,,5,1,3,3,4,2,2,4,40,40,,4,3,3,4,3,3,60,60,,4,2,2,5,1,3,3,35,35,,5,1,1,5,2,2,2,3,4,1,37.5,37.5,,4,4,4,,,2,4,,74.75,,2,4,2,4,1,5,4,81.25,81.25,,2,3,2,3,37.5,37.5,,9,4,,5,4,4,4,4,,1,0,1,0,0,0,6,2,2,5,0,2,0,0,0,0,0,0,0,1,0,1,1,3,7,10,,7,8,9,,4,2,4,4,5,1,1,5,5,1,4,2,4,4,4,2,2,4,2,4,2,4,1,5,2,5,1,4,2,4,3,3,,1,1,0,0,0,1,0,0,0,1,0
Tennessee,TN,119,USA_06112018_L1,2018,2018,,,54.8724517822266,7,4,,,,4,2,5,1,,21.6666660308838,,2,1,,3,,37.5,,5,1,5,1,2,8.33333301544189,8.33333301544189,,,,,,2,4,,48.3333320617676,,3,3,,,1,5,2,4,,74,,4,3,3,,3,4,,61.25,,,2,2,4,2,3,3,,38,,2,4,3,3,3,4,5,4,,2,,65.625,,,2,4,,,,,,62.5,,2,4,2,4,1,5,4,81.25,81.25,,3,4,4,4,68.75,68.75,,8,,,7,3,2,5,4,,1,0,1,0,0,0,6,5,2,5,0,4,0,0,0,0,0,0,0,1,0,1,1,4,7,8,,9,7,8,,2,4,4,4,5,1,1,5,5,1,2,4,5,5,5,1,,,4,2,2,4,1,5,4,4,2,,3,3,2,,,0,0,0,0,0,0,0,0,0,0,0
Tennessee,TN,119,USA_06112018_L1,2018,2018,,,68.7755126953125,8,7,,2,4,2,4,2,4,75,75,,4,4,4,4,75,75,,4,2,4,2,3,33.3333320617676,33.3333320617676,,2,4,2,4,2,4,75,75,,2,4,4,4,2,4,2,4,75,75,,4,2,4,4,4,,,70.5,,4,4,2,3,3,2,4,60,60,,2,4,2,4,4,4,4,4,4,,,66.09375,,4,4,4,,,,,,72.75,,2,4,2,4,2,4,4,75,75,,4,4,4,4,75,75,,6,1,,4,5,3,3,4,,1,0,1,0,0,0,6,2,1,5,0,2,0,0,0,0,0,0,0,1,0,1,1,3,6,10,,4,7,9,,2,4,4,4,,,2,4,4,2,2,4,4,4,,,4,2,,,2,4,2,4,4,2,4,4,2,4,4,4,,0,1,0,0,0,0,0,0,0,0,0
Tennessee,TN,119,USA_06112018_L1,2018,2018,,,79.4642868041992,10,5,,1,5,1,5,1,5,100,100,,5,5,5,5,100,100,,1,5,4,2,,,52.0833320617676,,,,,,4,2,,43.75,,1,5,5,5,1,5,1,5,100,100,,1,1,5,5,1,,,49.25,,,3,5,1,5,,,,73.25,,1,5,4,2,5,5,,5,5,,,75.15625,,5,5,5,,,,,,87.75,,2,4,1,5,1,5,,,88.4375,,5,5,5,5,100,100,,,4,,0,1,0,8,8,,1,0,1,0,0,0,6,5,1,5,0,4,0,0,0,0,0,0,0,1,0,1,3,9,8,6,,0,0,0,,1,5,5,5,4,2,3,3,1,5,1,5,5,5,,,1,5,1,5,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,0
Tennessee,TN,119,USA_06112018_L1,2018,2018,,,68.8520355224609,9,5,,5,1,1,5,4,2,41.6666679382324,41.6666679382324,,4,4,4,4,75,75,,2,4,4,2,2,41.6666679382324,41.6666679382324,,,,,,1,5,,59.5833320617676,,2,4,5,5,2,4,1,5,90,90,,4,2,4,4,4,2,65,65,,,5,3,3,3,2,4,,64.75,,2,4,1,5,3,4,,,,1,,63.28125,,,5,4,,,,,,78,,1,5,2,4,1,5,,,87.5,,4,4,4,4,75,75,,7,3,,7,6,6,4,7,,1,0,1,0,0,0,6,4,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,1,7,4,,7,7,8,,1,5,4,4,4,2,1,5,5,1,,,5,,3,3,5,1,1,5,2,4,1,5,5,4,2,4,2,4,,,,0,1,0,0,0,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,53.9285697937012,8,7,,5,1,5,1,4,2,8.33333301544189,8.33333301544189,,4,2,2,2,37.5,37.5,,5,1,5,1,2,8.33333301544189,8.33333301544189,,4,2,4,2,1,5,50,50,,2,4,5,5,2,4,,,,84.5,,2,4,2,,2,,,37.5,,,,2,5,1,,,,34.25,,,,1,5,4,4,4,,4,1,,67.5,,4,4,4,,,,,,74.25,,2,4,3,3,2,4,,,68.75,,4,4,4,5,81.25,81.25,,9,1,,3,3,3,2,3,,1,0,1,0,0,0,6,4,2,5,0,4,0,0,0,0,0,0,0,1,0,1,1,1,7,8,,9,9,9,,2,4,4,4,4,2,4,2,5,1,,,4,5,,,5,1,,,2,4,2,4,4,3,3,,,,,4,,0,1,1,1,0,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,53.2908134460449,7,6,,5,1,5,1,4,2,8.33333301544189,8.33333301544189,,3,3,4,4,62.5,62.5,,5,1,5,1,1,0,0,,,,,,,,,45,,,,4,2,2,4,2,4,,62.25,,5,2,4,4,4,,,74.25,,,5,2,5,1,,,,44.5,,2,4,2,4,2,4,4,2,4,1,53.125,53.125,,2,4,4,,,2,4,,64.25,,2,4,2,4,1,5,4,81.25,81.25,,3,2,4,4,56.25,56.25,,8,6,,3,4,2,4,6,,1,0,1,0,0,1,6,3,1,5,1,5,0,0,0,0,0,0,0,1,0,1,1,2,7,7,,6,9,9,,2,4,4,4,5,1,1,5,5,1,4,2,4,4,5,1,2,4,4,2,2,4,1,5,4,4,2,2,1,5,2,,,0,0,0,0,1,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,63.3163299560547,10,7,,2,4,4,2,3,3,50,50,,5,5,4,4,87.5,87.5,,5,1,5,1,1,0,0,,4,2,,,4,2,,35,,1,5,5,2,2,4,1,5,80,80,,4,2,4,4,4,3,70,70,,,2,2,4,2,,,,38.75,,1,5,1,5,4,5,5,4,5,,,82.5,,4,4,4,,,1,5,,78.75,,4,2,1,5,1,5,4,75,75,,2,4,2,4,50,50,,10,1,,7,6,,5,6,,1,0,1,0,0,0,6,5,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,6,6,10,,7,0,0,,1,5,4,4,5,1,,,5,1,1,5,4,4,5,1,4,2,,,2,4,1,5,,4,2,4,1,5,4,,,1,0,0,1,0,0,0,0,1,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,58.1632652282715,9,4,,2,4,4,2,3,3,50,50,,3,4,3,4,62.5,62.5,,3,3,4,2,3,41.6666679382324,41.6666679382324,,4,2,3,3,4,2,33.3333320617676,33.3333320617676,,3,3,4,4,1,5,1,5,80,80,,2,3,3,4,2,2,40,40,,,,2,3,3,4,2,,41.5,,1,5,4,2,4,4,4,4,,1,,62.5,,3,4,4,,,,,,68.5,,2,4,2,4,2,4,4,75,75,,3,4,4,4,68.75,68.75,,8,3,,2,2,2,5,4,,1,1,1,0,0,1,6,5,1,5,0,4,0,0,0,0,0,0,0,1,0,1,2,6,3,4,,2,5,6,,1,5,4,4,2,4,2,4,2,4,2,4,4,4,,,2,4,2,4,2,4,2,4,4,1,5,4,2,4,4,,,1,1,0,0,0,1,0,0,1,1,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,,9,7,,4,2,4,2,3,3,33.3333320617676,33.3333320617676,,,3,,4,,100,,5,1,4,2,1,8.33333301544189,8.33333301544189,,4,2,4,2,,,,100,,,,4,4,2,4,,,,100,,4,2,4,,4,,,100,,,,,2,4,,,,100,,2,4,,,4,4,4,,4,,,100,,,5,,,,,,,100,,2,4,2,4,1,5,4,81.25,81.25,,2,,,4,,100,,8,1,,6,6,6,6,4,,1,0,1,0,0,0,6,2,2,5,0,3,0,0,0,0,0,0,0,1,0,1,7,,,6,,4,9,9,,1,5,,,,,2,4,3,3,,,4,5,3,3,,,,,2,4,2,4,,3,3,3,,,,,,1,1,0,0,0,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,65.076530456543,7,8,,4,2,4,2,4,2,25,25,,4,4,5,5,87.5,87.5,,4,2,4,2,2,25,25,,4,2,4,2,3,3,33.3333320617676,33.3333320617676,,1,5,3,3,1,5,1,5,80,80,,5,2,4,5,5,,,82.25,,1,2,3,4,2,3,3,30,30,,2,4,2,4,2,5,5,5,5,1,71.875,71.875,,5,4,5,,,,,,89.25,,,,1,5,1,5,5,,89.0625,,4,3,3,4,62.5,62.5,,6,3,,7,7,7,7,7,,1,0,1,0,0,0,6,2,1,5,0,3,0,0,0,0,0,0,0,1,0,1,1,4,6,7,,4,8,9,,1,5,5,5,2,4,1,5,4,2,,,2,4,4,2,2,4,3,3,1,5,1,5,4,3,3,4,2,4,4,,,1,1,0,0,0,0,0,0,0,1,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,63.3928565979004,9,8,,2,4,2,4,2,4,75,75,,4,2,4,5,68.75,68.75,,4,2,4,2,2,25,25,,4,2,2,4,2,4,58.3333320617676,58.3333320617676,,2,4,4,4,2,4,2,4,75,75,,4,2,4,4,4,2,65,65,,4,2,4,2,4,3,3,60,60,,,,2,4,2,4,2,,4,1,,52.65625,,4,4,4,,,,,,77,,2,4,4,2,1,5,4,68.75,68.75,,4,4,3,4,68.75,68.75,,9,1,,7,6,6,5,7,,1,0,1,0,0,0,6,3,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,3,7,9,,6,5,9,,1,5,5,5,2,4,1,5,4,2,2,4,4,5,2,4,1,5,1,5,2,4,1,5,4,2,4,5,2,4,5,4,,0,1,0,0,0,1,0,0,1,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,49.4897956848145,49.4897956848145,7,6,,4,2,5,1,4,2,16.6666660308838,16.6666660308838,,3,2,3,3,43.75,43.75,,5,1,5,1,2,8.33333301544189,8.33333301544189,,4,2,3,3,2,4,50,50,,2,4,4,4,2,4,2,4,75,75,,2,2,4,2,3,1,35,35,,2,4,2,4,2,3,3,40,40,,2,4,2,4,1,4,4,2,4,2,53.125,53.125,,4,4,4,2,4,2,4,75,75,,2,4,4,2,2,4,4,62.5,62.5,,4,3,3,3,56.25,56.25,,10,3,,3,5,7,5,4,,1,0,1,0,0,0,5,4,1,5,1,5,0,0,0,0,0,0,0,1,0,1,6,3,4,9,,8,8,9,,2,4,3,4,5,1,1,5,1,5,1,5,4,4,4,2,2,4,4,2,2,4,1,5,4,2,4,2,1,5,3,4,,0,1,1,0,0,1,0,0,1,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,73.75,10,9,,3,3,3,3,3,3,50,50,,4,4,4,4,75,75,,5,1,5,1,1,0,0,,4,2,4,2,4,2,25,25,,1,5,5,5,1,5,1,5,100,100,,3,2,4,5,4,3,70,70,,,4,4,2,4,2,4,,67.75,,1,5,2,4,2,5,5,5,5,2,78.125,78.125,,5,5,5,1,5,1,5,100,100,,2,4,1,5,1,5,5,93.75,93.75,,5,5,5,5,100,100,,6,3,,5,4,4,6,7,,3,0,1,0,0,0,6,6,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,4,7,9,,5,7,9,,5,1,5,5,3,3,5,1,4,2,1,5,3,5,2,4,5,1,1,5,1,5,1,5,5,1,5,5,1,5,4,5,,1,1,0,0,0,1,0,0,1,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,60.2040824890137,6,7,,3,3,4,2,4,2,33.3333320617676,33.3333320617676,,4,3,3,4,62.5,62.5,,4,2,4,2,2,25,25,,,,,,,,,44.1666679382324,,2,4,4,3,,,2,4,,66.75,,4,,,4,4,,,64.25,,,,4,3,3,,,,48.75,,3,3,,,,4,,,4,,,62.5,,4,5,4,,,,,,78.75,,2,4,2,4,2,4,4,75,75,,4,4,4,4,75,75,,7,3,,7,6,7,7,7,,1,0,1,0,0,0,6,3,1,5,0,3,0,0,0,0,0,0,0,0,1,0,7,3,,9,,2,7,9,,1,5,4,4,,,1,5,,,,,2,4,4,2,3,3,1,5,1,5,1,5,4,4,2,,1,5,,4,,1,1,1,1,0,0,0,0,0,1,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,43.9795913696289,3,3,,5,1,4,2,2,4,33.3333320617676,33.3333320617676,,2,4,3,3,50,50,,4,2,4,2,2,25,25,,4,2,4,2,4,2,25,25,,2,4,5,5,2,4,1,5,90,90,,2,2,4,2,1,3,35,35,,3,2,2,2,4,4,2,40,40,,4,2,4,2,2,4,4,2,2,,,35.46875,,2,2,,,,4,2,,44.25,,5,1,4,2,2,4,4,43.75,43.75,,3,3,3,3,50,50,,4,3,,3,2,3,2,2,,4,0,1,0,0,0,6,6,1,5,0,4,0,0,0,0,0,0,0,1,0,1,2,8,2,5,,8,2,0,,1,5,1,1,2,4,,,2,4,,,2,3,4,2,2,4,5,1,4,2,4,2,3,2,4,,1,5,5,,,0,0,0,1,0,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,39.2857131958008,39.2857131958008,2,3,,5,1,5,1,5,1,0,0,,2,2,1,3,25,25,,5,1,5,1,1,0,0,,5,1,5,1,1,5,33.3333320617676,33.3333320617676,,1,5,4,3,2,4,2,4,75,75,,4,2,4,4,4,4,75,75,,2,2,1,5,1,5,1,10,10,,2,4,1,5,2,1,1,2,2,1,31.25,31.25,,2,4,4,3,3,2,4,60,60,,3,3,2,4,1,5,4,75,75,,2,1,2,2,18.75,18.75,,10,3,,2,0,0,1,1,,1,0,1,0,0,0,6,3,1,5,0,4,0,0,0,0,0,0,0,1,0,1,3,2,8,9,,8,8,9,,5,1,3,2,5,1,1,5,5,1,2,4,1,4,5,1,5,1,3,3,2,4,1,5,2,5,1,4,3,3,4,2,,1,1,1,0,1,0,1,0,1,1,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,59.0816345214844,7,7,,,,5,1,5,1,,15.8333339691162,,3,4,4,4,68.75,68.75,,5,1,5,1,1,0,0,,,,,,,,,45.8333358764648,,,,5,2,3,3,3,3,,60.5,,4,3,3,4,4,3,65,65,,,4,4,3,3,1,5,,68.75,,1,5,1,5,4,4,4,4,4,,,72.96875,,4,4,4,,,,,,76,,3,3,3,3,3,3,3,50,50,,4,4,4,4,75,75,,10,1,,7,8,7,6,6,,1,0,1,0,0,0,6,3,1,5,0,4,0,0,0,0,0,0,0,1,0,1,2,6,3,10,,5,9,9,,1,5,5,5,2,4,1,5,3,3,1,5,4,4,2,4,3,3,3,3,1,5,1,5,4,3,3,3,2,4,4,4,,0,0,1,0,1,0,0,0,0,1,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,45.3826522827148,5,5,,4,2,4,2,4,2,25,25,,4,4,4,4,75,75,,5,1,5,1,1,0,0,,5,1,3,3,2,4,41.6666679382324,41.6666679382324,,,,3,2,,,,,,60.25,,2,4,2,2,4,,,38.25,,2,2,2,4,2,4,2,25,25,,,,,,1,1,2,3,3,1,,35.15625,,4,4,4,2,4,2,4,75,75,,2,4,2,4,2,4,4,75,75,,2,2,3,3,37.5,37.5,,3,1,,3,1,1,1,1,,1,0,1,0,0,0,6,3,1,5,0,4,0,0,0,0,0,0,0,1,0,1,3,1,8,6,,7,4,6,,2,4,4,4,5,1,2,4,2,4,2,4,2,4,2,4,3,3,1,5,2,4,2,4,4,4,2,2,4,2,,,,0,1,0,1,1,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,71.4285736083984,9,9,,4,2,4,2,1,5,50,50,,4,4,5,5,87.5,87.5,,,,,,,,39.1666679382324,,3,3,2,4,4,2,50,50,,2,4,5,5,2,4,,,,88.5,,4,3,3,4,4,,,65.5,,4,4,4,3,3,,,,67,,,,,,4,4,5,,,5,,80.9375,,4,4,4,,,4,2,,63.5,,3,3,2,4,1,5,,,75.9375,,5,5,,4,,89.6875,,9,2,,6,6,7,6,6,,3,0,1,0,0,0,6,6,1,,0,4,0,0,0,0,0,0,0,1,0,1,1,8,5,7,,6,0,0,,2,4,4,4,4,2,,,2,4,1,5,3,3,1,5,3,3,3,3,2,4,2,4,4,2,4,3,1,5,,5,,1,0,0,1,1,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,41.8367347717285,41.8367347717285,,4,,5,1,5,1,5,1,0,0,,2,1,3,3,31.25,31.25,,5,1,5,1,1,0,0,,3,3,3,3,3,3,50,50,,3,3,4,4,2,4,3,3,65,65,,3,4,2,3,3,2,40,40,,2,2,1,5,1,3,3,20,20,,2,4,2,4,3,3,4,3,4,1,56.25,56.25,,3,4,3,4,2,3,3,50,50,,2,4,2,4,1,5,3,75,75,,3,3,1,3,37.5,37.5,,10,1,,1,4,4,2,5,,1,0,1,0,0,0,6,5,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,3,7,10,,9,9,9,,2,4,3,3,5,1,1,5,4,2,2,4,2,4,5,1,5,1,5,1,3,3,2,4,3,5,1,4,2,4,3,3,,0,0,0,1,1,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,77.7550964355469,9,9,,5,1,5,1,4,2,8.33333301544189,8.33333301544189,,5,5,5,5,100,100,,5,1,4,2,2,16.6666660308838,16.6666660308838,,5,1,2,4,2,4,50,50,,1,5,5,5,1,5,1,5,100,100,,5,1,5,5,5,,,89.25,,,4,4,4,2,1,5,,65.25,,1,5,1,5,4,4,5,5,5,1,81.25,81.25,,5,5,5,,,1,5,,92.5,,1,5,1,5,1,5,5,100,100,,5,5,5,5,100,100,,10,3,,8,7,4,7,8,,3,1,1,0,0,1,6,6,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,3,7,10,,8,9,9,,1,5,5,5,5,1,1,5,2,4,1,5,5,5,4,2,2,4,1,5,1,5,1,5,1,4,2,5,1,5,5,5,,1,1,1,1,0,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,41.7602081298828,3,4,,5,1,5,1,4,2,8.33333301544189,8.33333301544189,,3,2,3,3,43.75,43.75,,5,1,5,1,1,0,0,,5,1,5,1,,,,23.3333320617676,,,,4,4,4,2,,,,64.75,,2,4,2,2,2,2,25,25,,,1,2,5,1,4,2,,15,,,,,,3,2,4,3,5,1,,55.78125,,,4,,,,,,,69.25,,4,2,,,1,5,4,,64.375,,,3,3,3,,50.625,,,1,,0,0,0,0,1,,4,1,1,0,0,0,6,6,1,5,1,5,0,0,0,0,0,0,0,0,1,1,4,1,8,10,,9,9,9,,2,4,3,3,,,1,5,5,1,,,2,4,4,2,4,2,,,4,2,1,5,4,2,4,4,,,,4,,1,1,0,0,0,0,0,0,0,1,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,41.9897956848145,,4,,4,2,5,1,4,2,16.6666660308838,16.6666660308838,,3,2,3,4,50,50,,5,1,5,1,1,0,0,,5,1,4,2,2,4,33.3333320617676,33.3333320617676,,3,3,2,2,5,1,4,2,25,25,,2,2,4,2,3,4,50,50,,2,2,1,5,1,4,2,15,15,,3,3,2,4,4,2,4,4,4,,,57.1875,,4,4,4,2,4,2,4,75,75,,4,2,2,4,2,4,4,62.5,62.5,,2,3,2,4,43.75,43.75,,9,1,,6,5,0,5,6,,1,0,1,0,0,0,6,3,2,5,0,4,0,0,0,0,0,0,0,1,0,1,2,3,3,10,,7,2,9,,3,3,3,3,5,1,1,5,5,1,5,1,2,4,5,1,5,1,4,2,4,2,1,5,2,5,1,2,3,3,2,,,0,1,0,0,0,1,0,0,1,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,68.9795913696289,9,8,,4,2,4,2,4,2,25,25,,4,4,4,5,81.25,81.25,,3,3,4,2,3,41.6666679382324,41.6666679382324,,,,2,4,2,4,,63.75,,,,4,4,1,5,1,5,,87.5,,3,3,3,4,4,2,55,55,,,4,4,1,5,1,5,,78.75,,1,5,1,5,2,4,2,4,1,,,50.9375,,5,5,5,1,5,1,5,100,100,,1,5,1,5,1,5,4,93.75,93.75,,4,4,4,3,68.75,68.75,,10,4,,3,0,6,0,7,,1,0,1,0,0,0,6,3,1,5,1,5,0,0,0,0,0,0,0,1,0,1,3,6,8,4,,6,8,9,,1,5,3,3,2,4,1,5,4,2,1,5,5,5,,,4,2,1,5,1,5,1,5,4,1,5,4,1,5,,1,,1,1,1,0,0,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,55.8418350219727,,7,,3,3,5,1,5,1,16.6666660308838,16.6666660308838,,2,1,4,5,50,50,,5,1,5,1,1,0,0,,,,4,2,2,4,,47.5,,1,5,5,3,2,4,2,4,80,80,,4,3,3,4,4,,,63.75,,,4,3,4,2,,,,53.75,,2,4,2,4,2,4,4,4,4,1,59.375,59.375,,4,4,4,,,,,,75.75,,2,4,2,4,2,4,,,75.625,,4,2,3,3,50,50,,9,1,,9,8,,4,5,,1,0,1,0,0,0,6,3,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,3,7,9,,6,8,7,,3,3,2,2,4,2,2,4,2,4,2,4,4,4,4,2,3,3,3,3,2,4,1,5,4,4,2,,,,,,,1,1,1,0,0,0,0,0,1,1,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,60.5357093811035,5,6,,4,2,4,2,5,1,16.6666660308838,16.6666660308838,,4,4,2,4,62.5,62.5,,2,4,2,4,4,75,75,,4,2,4,2,,,,39.5833320617676,,2,4,4,4,2,4,2,4,75,75,,4,2,4,4,4,,,68.75,,,2,4,4,2,2,4,,47.5,,2,4,,,3,2,4,4,4,,,57.34375,,4,2,4,,,,,,65.25,,,,,,,,,,76.5625,,3,4,4,4,68.75,68.75,,10,5,,1,7,8,8,6,,1,0,1,0,0,0,6,3,1,5,0,4,1,0,0,0,0,0,0,1,0,1,3,2,8,9,,8,8,8,,3,3,3,4,4,2,2,4,5,1,,,2,3,,,4,2,,,2,4,1,5,4,3,3,,1,5,,,,1,1,1,0,0,0,0,0,0,1,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,70.6377563476562,8,7,,5,1,5,1,2,4,25,25,,4,4,4,4,75,75,,5,1,3,3,2,25,25,,,,,,,,,46.25,,2,4,5,5,2,4,2,4,85,85,,5,2,4,5,5,,,82.75,,,5,5,4,2,,,,68.75,,,,,,5,5,,,5,,,75.9375,,,5,5,,,,,,86.5,,2,4,2,4,1,5,5,87.5,87.5,,4,4,4,4,75,75,,9,1,,7,5,4,6,6,,1,0,1,0,0,0,6,3,1,5,0,4,0,0,0,0,0,0,0,1,0,1,3,5,8,6,,5,6,7,,1,5,1,4,4,2,,,1,5,2,4,5,5,,,,,,,2,4,1,5,4,1,5,5,1,5,,,,1,1,0,0,0,0,0,0,0,0,0
Texas,TX,226,USA_06112018_L1,2018,2018,,,83.5204086303711,10,10,,1,5,1,5,1,5,100,100,,5,5,5,5,100,100,,4,2,,,2,,27.9166660308838,,,,,,,,,56.25,,1,5,5,5,,,1,5,,93.75,,4,3,3,5,4,,,68.5,,,5,5,3,3,1,5,,80.75,,1,5,3,3,5,5,,5,5,,,78.125,,5,5,5,1,5,1,5,100,100,,1,5,1,5,1,5,5,100,100,,5,5,5,5,100,100,,5,1,,9,9,9,9,9,,1,0,1,0,0,0,6,2,1,5,0,3,0,0,0,0,0,0,0,1,0,1,2,6,2,10,,2,0,9,,1,5,3,5,1,5,1,5,1,5,1,5,5,5,,,1,5,1,5,1,5,1,5,5,1,5,,1,5,5,1,,0,1,0,0,0,0,0,0,0,0,0
